"Meldejahr","STATIONS_ID","Geschlecht","Inzidenz","LandkreisID","Kreis","Bevölkerungsentwicklung","Bundesland","Inzidenz_log","Wintertemperatur","Sommertemperatur","Frühlingsniederschlag","Sommerniederschlag","Jahrestemperatur","Jahresniederschlag","Bevölkerung","Bevölkerung_Insg","Wintertemperatur_Vorjahr","Gesamt_Inzidenz"
2033,"2641","männlich",44.356458027329,"14730","Nordsachsen",-0.06,"Sachsen",3.79225831320162,4.54470588235294,18.0913725490196,45.5117647058824,48.9745098039216,11.88,560.547058823529,96325.2909090909,194374.254545455,4.50490196078431,88.6392415926433
2034,"2641","männlich",44.0894072153606,"14730","Nordsachsen",-0.06,"Sachsen",3.78621955440218,4.58450980392157,18.1278431372549,48.1579411764706,50.6952941176471,11.93,551.691764705882,96055.22,193829.28,4.54470588235294,88.1059048251205
2035,"2641","männlich",43.8243856155778,"14730","Nordsachsen",-0.06,"Sachsen",3.78019041166916,4.6243137254902,18.1643137254902,50.8041176470588,52.4160784313725,11.98,542.836470588235,95785.1490909091,193284.305454545,4.58450980392157,87.5766184188057
2036,"2641","männlich",43.5613752817065,"14730","Nordsachsen",-0.06,"Sachsen",3.77417086969003,4.66411764705882,18.2007843137255,53.4502941176471,54.136862745098,12.03,533.981176470588,95515.0781818182,192739.330909091,4.6243137254902,87.0513465716866
2037,"2641","männlich",43.3003584461658,"14730","Nordsachsen",-0.06,"Sachsen",3.76816091317662,4.70392156862745,18.2372549019608,56.0964705882353,55.8576470588235,12.08,525.125882352941,95245.0072727273,192194.356363636,4.66411764705882,86.530053838049
2038,"2641","männlich",43.0413175181047,"14730","Nordsachsen",-0.06,"Sachsen",3.76216052686514,4.74372549019608,18.2737254901961,58.7426470588235,57.578431372549,12.13,516.270588235294,94974.9363636364,191649.381818182,4.70392156862745,86.0127051245641
2039,"2641","männlich",42.7842350814636,"14730","Nordsachsen",-0.06,"Sachsen",3.75616969551606,4.78352941176471,18.3101960784314,61.3888235294118,59.2992156862745,12.18,507.415294117647,94704.8654545454,191104.407272727,4.74372549019608,85.4992656864255
2040,"2641","männlich",42.529093893058,"14730","Nordsachsen",-0.06,"Sachsen",3.75018840391416,4.82333333333333,18.3466666666667,64.035,61.02,12.23,498.56,94434.7945454545,190559.432727273,4.78352941176471,84.9897011235297
2024,"4336","männlich",21.2674866581889,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.0571794585344,3.52111111111111,18.3288888888889,55.8861111111111,45.6659259259259,11.5888888888889,799.818333333333,162205.747826087,329984.91826087,3.30666666666667,42.4455192873332
2025,"4336","männlich",21.0593071997626,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.04734260966722,3.62833333333333,18.305,55.0791666666667,47.6155555555556,11.6233333333333,797.7275,161993.62173913,329553.377391304,3.52111111111111,42.0175566552293
2026,"4336","männlich",20.9027190914883,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.0398792505797,3.73555555555556,18.2811111111111,54.2722222222222,49.5651851851852,11.6577777777778,795.636666666667,161781.495652174,329121.836521739,3.62833333333333,41.6997202919951
2027,"4336","männlich",20.7476745450841,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.03243417027995,3.84277777777778,18.2572222222222,53.4652777777778,51.5148148148148,11.6922222222222,793.545833333333,161569.369565217,328690.295652174,3.73555555555556,41.3850727202392
2028,"4336","männlich",20.5941555422541,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.02500732400074,3.95,18.2333333333333,52.6583333333333,53.4644444444444,11.7266666666667,791.455,161357.243478261,328258.754782609,3.84277777777778,41.073576041833
2029,"4336","männlich",20.4421443042171,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.01759866708445,4.05722222222222,18.2094444444444,51.8513888888889,55.4140740740741,11.7611111111111,789.364166666667,161145.117391304,327827.213913043,3.95,40.7651928717164
2030,"4336","männlich",20.291623288166,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.01020815498284,4.16444444444444,18.1855555555556,51.0444444444444,57.3637037037037,11.7955555555556,787.273333333333,160932.991304348,327395.673043478,4.05722222222222,40.459886330171
2031,"4336","männlich",20.1425751837853,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.00283574325678,4.27166666666667,18.1616666666667,50.2375,59.3133333333333,11.83,785.1825,160720.865217391,326964.132173913,4.16444444444444,40.1576200352232
2032,"4336","männlich",19.9949829098246,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.99548138757597,4.37888888888889,18.1377777777778,49.4305555555556,61.262962962963,11.8644444444444,783.091666666667,160508.739130435,326532.591304348,4.27166666666667,39.8583580951704
2033,"4336","männlich",19.8488296107272,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.98814504371868,4.48611111111111,18.1138888888889,48.6236111111111,63.2125925925926,11.8988888888889,781.000833333333,160296.613043478,326101.050434783,4.37888888888889,39.5620651012315
2034,"4336","männlich",19.7040986533131,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.98082666757149,4.59333333333333,18.09,47.8166666666667,65.1622222222222,11.9333333333333,778.91,160084.486956522,325669.509565217,4.48611111111111,39.2687061203166
2035,"4336","männlich",19.5607736235159,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.97352621512903,4.70055555555555,18.0661111111111,47.0097222222222,67.1118518518519,11.9677777777778,776.819166666667,159872.360869565,325237.968695652,4.59333333333333,38.9782466879163
2036,"4336","männlich",19.4188383231707,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.96624364249369,4.80777777777778,18.0422222222222,46.2027777777778,69.0614814814815,12.0022222222222,774.728333333333,159660.234782609,324806.427826087,4.70055555555555,38.690652801107
2037,"4336","männlich",19.2782767668556,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.95897890587536,4.915,18.0183333333333,45.3958333333333,71.0111111111111,12.0366666666667,772.6375,159448.108695652,324374.886956522,4.80777777777778,38.4058909116707
2038,"4336","männlich",19.1390731787816,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.95173196159122,5.02222222222222,17.9944444444444,44.5888888888889,72.9607407407407,12.0711111111111,770.546666666667,159235.982608696,323943.346086957,4.915,38.1239279193267
2039,"4336","männlich",19.001211989734,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.94450276606538,5.12944444444444,17.9705555555556,43.7819444444444,74.9103703703704,12.1055555555556,768.455833333333,159023.856521739,323511.805217391,5.02222222222222,37.844731165074
2040,"4336","männlich",18.8646778340618,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.93729127582872,5.23666666666667,17.9466666666667,42.975,76.86,12.14,766.365,158811.730434783,323080.264347826,5.12944444444444,37.5682684246421
2024,"460","männlich",22.4538300659684,"10044","Saarlouis",-0.06,"Saarland",3.11146120391177,3.44259259259259,18.5492592592593,49.3011111111111,41.3411111111111,11.5933333333333,781.837222222222,95409.6,194727.700869565,3.17333333333333,44.8383428595955
2025,"460","männlich",22.2334577820186,"10044","Saarlouis",-0.06,"Saarland",3.10159826162995,3.57722222222222,18.5188888888889,49.2516666666667,43.4616666666667,11.625,782.805833333333,95159.4,194217.051304348,3.44259259259259,44.3986748968732
2026,"460","männlich",22.0819342045873,"10044","Saarlouis",-0.06,"Saarland",3.09475981741769,3.71185185185185,18.4885185185185,49.2022222222222,45.5822222222222,11.6566666666667,783.774444444444,94909.2,193706.40173913,3.57722222222222,44.0964194621089
2027,"460","männlich",21.931773951428,"10044","Saarlouis",-0.06,"Saarland",3.08793645069624,3.84648148148148,18.4581481481481,49.1527777777778,47.7027777777778,11.6883333333333,784.743055555556,94659,193195.752173913,3.71185185185185,43.7968809502664
2028,"460","männlich",21.7829625148941,"10044","Saarlouis",-0.06,"Saarland",3.08112812822253,3.98111111111111,18.4277777777778,49.1033333333333,49.8233333333333,11.72,785.711666666667,94408.8,192685.102608696,3.84648148148148,43.5000304760191
2029,"460","männlich",21.6354855629982,"10044","Saarlouis",-0.06,"Saarland",3.07433481682681,4.11574074074074,18.3974074074074,49.0538888888889,51.9438888888889,11.7516666666667,786.680277777778,94158.6,192174.453043478,3.98111111111111,43.2058395034745
2030,"460","männlich",21.4893289370484,"10044","Saarlouis",-0.06,"Saarland",3.06755648341248,4.25037037037037,18.367037037037,49.0044444444444,54.0644444444444,11.7833333333333,787.648888888889,93908.4,191663.803478261,4.11574074074074,42.9142798414763
2031,"460","männlich",21.3444786493192,"10044","Saarlouis",-0.06,"Saarland",3.06079309495587,4.385,18.3366666666667,48.955,56.185,11.815,788.6175,93658.2,191153.153913043,4.25037037037037,42.6253236389754
2032,"460","männlich",21.2009208807573,"10044","Saarlouis",-0.06,"Saarland",3.05404461850615,4.51962962962963,18.3062962962963,48.9055555555556,58.3055555555556,11.8466666666667,789.586111111111,93408,190642.504347826,4.385,42.3389433804705
2033,"460","männlich",21.0586419787208,"10044","Saarlouis",-0.06,"Saarland",3.04731102118513,4.65425925925926,18.2759259259259,48.8561111111111,60.4261111111111,11.8783333333333,790.554722222222,93157.8,190131.854782609,4.51962962962963,42.055111881513
2034,"460","männlich",20.9176284547514,"10044","Saarlouis",-0.06,"Saarland",3.04059227018711,4.78888888888889,18.2455555555556,48.8066666666667,62.5466666666667,11.91,791.523333333333,92907.6,189621.205217391,4.65425925925926,41.77380228428
2035,"460","männlich",20.7778669823793,"10044","Saarlouis",-0.06,"Saarland",3.03388833277874,4.92351851851852,18.2151851851852,48.7572222222222,64.6672222222222,11.9416666666667,792.491944444444,92657.4,189110.555652174,4.78888888888889,41.4949880532112
2036,"460","männlich",20.6393443949602,"10044","Saarlouis",-0.06,"Saarland",3.02719917629882,5.05814814814815,18.1848148148148,48.7077777777778,66.7877777777778,11.9733333333333,793.460555555556,92407.2,188599.906086957,4.92351851851852,41.2186429707091
2037,"460","männlich",20.5020476835443,"10044","Saarlouis",-0.06,"Saarland",3.02052476815815,5.19277777777778,18.1544444444444,48.6583333333333,68.9083333333333,12.005,794.429166666667,92157,188089.256521739,5.05814814814815,40.9447411329029
2038,"460","männlich",20.3659639947756,"10044","Saarlouis",-0.06,"Saarland",3.01386507583941,5.32740740740741,18.1240740740741,48.6088888888889,71.0288888888889,12.0366666666667,795.397777777778,91906.8,187578.606956522,5.19277777777778,40.6732569454737
2039,"460","männlich",20.2310806288224,"10044","Saarlouis",-0.06,"Saarland",3.00722006689698,5.46203703703704,18.0937037037037,48.5594444444444,73.1494444444444,12.0683333333333,796.366388888889,91656.6,187067.957391304,5.32740740740741,40.4041651195404
2040,"460","männlich",20.0973850373382,"10044","Saarlouis",-0.06,"Saarland",3.00058970895673,5.59666666666667,18.0633333333333,48.51,75.27,12.1,797.335,91406.4,186557.307826087,5.46203703703704,40.1374406676055
2024,"4336","männlich",22.8902143274166,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.13070949728528,3.52111111111111,18.3288888888889,55.8861111111111,45.6659259259259,11.5888888888889,799.818333333333,68770.8313043478,141552.10173913,3.30666666666667,45.710191138717
2025,"4336","männlich",22.660760869962,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.12063483270437,3.62833333333333,18.305,55.0791666666667,47.6155555555556,11.6233333333333,797.7275,68560.2469565217,141118.652608696,3.52111111111111,45.2382148429301
2026,"4336","männlich",22.4882005152857,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.11299075011045,3.73555555555556,18.2811111111111,54.2722222222222,49.5651851851852,11.6577777777778,795.636666666667,68349.6626086957,140685.203478261,3.62833333333333,44.8877775242339
2027,"4336","männlich",22.3173720728851,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.10536539191134,3.84277777777778,18.2572222222222,53.4652777777778,51.5148148148148,11.6922222222222,793.545833333333,68139.0782608696,140251.754347826,3.73555555555556,44.5409195936064
2028,"4336","männlich",22.1482549976025,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.09775871224114,3.95,18.2333333333333,52.6583333333333,53.4644444444444,11.7266666666667,791.455,67928.4939130435,139818.305217391,3.84277777777778,44.1975978253426
2029,"4336","männlich",21.9808290214631,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.09017066534624,4.05722222222222,18.2094444444444,51.8513888888889,55.4140740740741,11.7611111111111,789.364166666667,67717.9095652174,139384.856086957,3.95,43.8577695875901
2030,"4336","männlich",21.8150741495198,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.08260120558514,4.16444444444444,18.1855555555556,51.0444444444444,57.3637037037037,11.7955555555556,787.273333333333,67507.3252173913,138951.406956522,4.05722222222222,43.521392833283
2031,"4336","männlich",21.650970655768,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.07505028742815,4.27166666666667,18.1616666666667,50.2375,59.3133333333333,11.83,785.1825,67296.7408695652,138517.957826087,4.16444444444444,43.1884260912279
2032,"4336","männlich",21.4884990791257,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.06751786545707,4.37888888888889,18.1377777777778,49.4305555555556,61.262962962963,11.8644444444444,783.091666666667,67086.1565217391,138084.508695652,4.27166666666667,42.8588284573376
2033,"4336","männlich",21.3276402194806,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.06000389436499,4.48611111111111,18.1138888888889,48.6236111111111,63.2125925925926,11.8988888888889,781.000833333333,66875.572173913,137651.059565217,4.37888888888889,42.532559586012
2034,"4336","männlich",21.1683751338004,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.05250832895595,4.59333333333333,18.09,47.8166666666667,65.1622222222222,11.9333333333333,778.91,66664.987826087,137217.610434783,4.48611111111111,42.2095796816609
2035,"4336","männlich",21.0106851323079,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.04503112414473,4.70055555555555,18.0661111111111,47.0097222222222,67.1118518518519,11.9677777777778,776.819166666667,66454.4034782609,136784.161304348,4.59333333333333,41.8898494903689
2036,"4336","männlich",20.8545517747169,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.03757223495651,4.80777777777778,18.0422222222222,46.2027777777778,69.0614814814815,12.0022222222222,774.728333333333,66243.8191304348,136350.712173913,4.70055555555555,41.5733302916975
2037,"4336","männlich",20.6999568665307,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.03013161652668,4.915,18.0183333333333,45.3958333333333,71.0111111111111,12.0366666666667,772.6375,66033.2347826087,135917.263043478,4.80777777777778,41.2599838906238
2038,"4336","männlich",20.5468824553998,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.02270922410048,5.02222222222222,17.9944444444444,44.5888888888889,72.9607407407407,12.0711111111111,770.546666666667,65822.6504347826,135483.813913043,4.915,40.9497726096118
2039,"4336","männlich",20.3953108275385,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.01530501303282,5.12944444444444,17.9705555555556,43.7819444444444,74.9103703703704,12.1055555555556,768.455833333333,65612.0660869565,135050.364782609,5.02222222222222,40.642659280815
2040,"4336","männlich",20.2452245042007,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.00791893878795,5.23666666666667,17.9466666666667,42.975,76.86,12.14,766.365,65401.4817391304,134616.915652174,5.12944444444444,40.3386072384077
2024,"5029","männlich",27.4740416900774,"10046","St. Wendel",-0.11,"Saarland",3.31324162033935,3.92588235294118,17.766862745098,21.4352941176471,53.7664705882353,11.1858823529412,1363.90529411765,42539.235,86507.29,3.82666666666667,54.9150253957813
2025,"5029","männlich",26.9587394475038,"10046","St. Wendel",-0.11,"Saarland",3.29430752855276,4.02509803921569,17.7837254901961,23.0205882352941,54.8329411764706,11.2517647058824,1324.51058823529,42325.47,86072.58,3.92588235294118,53.8853881544891
2026,"5029","männlich",26.455964634334,"10046","St. Wendel",-0.11,"Saarland",3.27548163890562,4.1243137254902,17.8005882352941,24.6058823529412,55.8994117647059,11.3176470588235,1285.11588235294,42111.705,85637.87,4.02509803921569,52.8807748969106
2027,"5029","männlich",25.9653597673475,"10046","St. Wendel",-0.11,"Saarland",3.25676333305808,4.22352941176471,17.8174509803922,26.1911764705882,56.9658823529412,11.3835294117647,1245.72117647059,41897.94,85203.16,4.1243137254902,51.9004717365583
2028,"5029","männlich",25.4865789061262,"10046","St. Wendel",-0.11,"Saarland",3.23815199620394,4.32274509803922,17.8343137254902,27.7764705882353,58.0323529411765,11.4494117647059,1206.32647058824,41684.175,84768.45,4.22352941176471,50.9437878315009
2029,"5029","männlich",25.0192872406837,"10046","St. Wendel",-0.11,"Saarland",3.2196470170504,4.42196078431373,17.8511764705882,29.3617647058824,59.0988235294118,11.5152941176471,1166.93176470588,41470.41,84333.74,4.32274509803922,50.0100545613021
2030,"5029","männlich",24.5631606951499,"10046","St. Wendel",-0.11,"Saarland",3.201247787798,4.52117647058824,17.8680392156863,30.9470588235294,60.1652941176471,11.5811764705882,1127.53705882353,41256.645,83899.03,4.42196078431373,49.0986247359977
2031,"5029","männlich",24.1178855468374,"10046","St. Wendel",-0.11,"Saarland",3.18295370412065,4.62039215686274,17.8849019607843,32.5323529411765,61.2317647058824,11.6470588235294,1088.14235294118,41042.88,83464.32,4.52117647058824,48.2088718357646
2032,"5029","männlich",23.6831580600454,"10046","St. Wendel",-0.11,"Saarland",3.1647641651458,4.71960784313726,17.9017647058824,34.1176470588235,62.2982352941176,11.7129411764706,1048.74764705882,40829.115,83029.61,4.62039215686274,47.3401892799999
2033,"5029","männlich",23.2586841339872,"10046","St. Wendel",-0.11,"Saarland",3.14667857343468,4.81882352941177,17.9186274509804,35.7029411764706,63.3647058823529,11.7788235294118,1009.35294117647,40615.35,82594.9,4.71960784313726,46.4919897245816
2034,"5029","männlich",22.8441789642536,"10046","St. Wendel",-0.11,"Saarland",3.12869633496269,4.91803921568627,17.9354901960784,37.2882352941177,64.4311764705882,11.8447058823529,969.958235294118,40401.585,82160.19,4.81882352941177,45.6637043861409
2035,"5029","männlich",22.4393667172505,"10046","St. Wendel",-0.11,"Saarland",3.11081685909988,5.01725490196078,17.9523529411765,38.8735294117647,65.4976470588235,11.9105882352941,930.563529411765,40187.82,81725.48,4.91803921568627,44.8547823922248
2036,"5029","männlich",22.0439802170745,"10046","St. Wendel",-0.11,"Saarland",3.09303955859156,5.11647058823529,17.9692156862745,40.4588235294118,66.5641176470588,11.9764705882353,891.168823529412,39974.055,81290.77,5.01725490196078,44.0646901562798
2037,"5029","männlich",21.657760644315,"10046","St. Wendel",-0.11,"Saarland",3.07536384953901,5.2156862745098,17.9860784313725,42.0441176470588,67.6305882352941,12.0423529411765,851.774117647059,39760.29,80856.06,5.11647058823529,43.2929107764346
2038,"5029","männlich",21.2804572462905,"10046","St. Wendel",-0.11,"Saarland",3.05778915138031,5.31490196078431,18.0029411764706,43.6294117647059,68.6970588235294,12.1082352941176,812.379411764706,39546.525,80421.35,5.2156862745098,42.5389434571017
2039,"5029","männlich",20.9118270582531,"10046","St. Wendel",-0.11,"Saarland",3.04031488687125,5.41411764705882,18.0198039215686,45.2147058823529,69.7635294117647,12.1741176470588,772.984705882353,39332.76,79986.64,5.31490196078431,41.8023029524664
2040,"5029","männlich",20.5516346351104,"10046","St. Wendel",-0.11,"Saarland",3.02294048206638,5.51333333333333,18.0366666666667,46.8,70.83,12.24,733.59,39118.995,79551.93,5.41411764705882,41.082519030966
2024,"2985","männlich",48.8328273079977,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.88840277744176,2.3937037037037,17.707037037037,46.5972222222222,42.9074074074074,10.2588888888889,620.706666666667,120420.424347826,244491.276521739,2.20333333333333,97.4897386116763
2025,"2985","männlich",48.3723394952129,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.87892815232255,2.48888888888889,17.7172222222222,49.0708333333333,45.9444444444444,10.3433333333333,621.86,119998.636521739,243634.914782609,2.3937037037037,96.5714531913462
2026,"2985","männlich",48.044363747073,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.87212482878741,2.58407407407407,17.7274074074074,51.5444444444444,48.9814814814815,10.4277777777778,623.013333333333,119576.848695652,242778.553043478,2.48888888888889,95.917579766895
2027,"2985","männlich",47.7191811555431,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.86533343772673,2.67925925925926,17.7375925925926,54.0180555555556,52.0185185185185,10.5122222222222,624.166666666667,119155.060869565,241922.191304348,2.58407407407407,95.2692678172948
2028,"2985","männlich",47.3967640892765,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.85855395821193,2.77444444444444,17.7477777777778,56.4916666666667,55.0555555555556,10.5966666666667,625.32,118733.273043478,241065.829565217,2.67925925925926,94.626462393869
2029,"2985","männlich",47.0770852242644,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.85178636935113,2.86962962962963,17.757962962963,58.9652777777778,58.0925925925926,10.6811111111111,626.473333333333,118311.485217391,240209.467826087,2.77444444444444,93.9891091583822
2030,"2985","männlich",46.7601175400685,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.84503065028909,2.96481481481481,17.7681481481481,61.4388888888889,61.1296296296296,10.7655555555556,627.626666666667,117889.697391304,239353.106086957,2.86962962962963,93.3571543755661
2031,"2985","männlich",46.4458343161046,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.83828678020715,3.06,17.7783333333333,63.9125,64.1666666666667,10.85,628.78,117467.909565217,238496.744347826,2.96481481481481,92.7305449057471
2032,"2985","männlich",46.1342091279749,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.83155473832316,3.15518518518518,17.7885185185185,66.3861111111111,67.2037037037037,10.9344444444444,629.933333333333,117046.12173913,237640.382608696,3.06,92.1092281975692
2033,"2985","männlich",45.8252158438502,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.82483450389144,3.25037037037037,17.7987037037037,68.8597222222222,70.2407407407407,11.0188888888889,631.086666666667,116624.333913043,236784.020869565,3.15518518518518,91.4931522808169
2034,"2985","männlich",45.5188286208989,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.81812605620267,3.34555555555556,17.8088888888889,71.3333333333333,73.2777777777778,11.1033333333333,632.24,116202.546086957,235927.659130435,3.25037037037037,90.8822657593301
2035,"2985","männlich",45.2150219017639,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.81142937458388,3.44074074074074,17.8190740740741,73.8069444444444,76.3148148148148,11.1877777777778,633.393333333333,115780.75826087,235071.297391304,3.34555555555556,90.276517804015
2036,"2985","männlich",44.9137704110867,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.80474443839832,3.53592592592593,17.8292592592593,76.2805555555556,79.3518518518518,11.2722222222222,634.546666666667,115358.970434783,234214.935652174,3.44074074074074,89.6758581459465
2037,"2985","männlich",44.6150491520763,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.79807122704547,3.63111111111111,17.8394444444444,78.7541666666667,82.3888888888889,11.3566666666667,635.7,114937.182608696,233358.573913043,3.53592592592593,89.0802370695621
2038,"2985","männlich",44.3188334031251,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.79140971996094,3.7262962962963,17.8496296296296,81.2277777777778,85.4259259259259,11.4411111111111,636.853333333333,114515.394782609,232502.212173913,3.63111111111111,88.4896054059462
2039,"2985","männlich",44.0250987144676,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.78475989661639,3.82148148148148,17.8598148148148,83.7013888888889,88.462962962963,11.5255555555556,638.006666666667,114093.606956522,231645.850434783,3.7262962962963,87.9039145262015
2040,"2985","männlich",43.733820904885,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.77812173651948,3.91666666666667,17.87,86.175,91.5,11.61,639.16,113671.819130435,230789.488695652,3.82148148148148,87.3231163349099
2024,"3946","männlich",46.7867183725573,"14523","Vogtlandkreis",-0.2,"Sachsen",3.84559936718787,2.8256862745098,16.3678431372549,45.3114705882353,54.4125490196078,10.1158823529412,636.427352941176,107501.745454545,220641.763636364,2.75333333333333,93.316285524893
2025,"3946","männlich",46.6346759716148,"14523","Vogtlandkreis",-0.2,"Sachsen",3.84234438397446,2.89803921568627,16.4090196078431,47.1229411764706,55.6917647058824,10.1917647058824,634.454705882353,106515.490909091,218617.527272727,2.8256862745098,93.0155942038463
2026,"3946","männlich",46.4832557262622,"14523","Vogtlandkreis",-0.2,"Sachsen",3.83909215583631,2.97039215686275,16.4501960784314,48.9344117647059,56.9709803921569,10.2676470588235,632.482058823529,105529.236363636,216593.290909091,2.89803921568627,92.7161232018456
2027,"3946","männlich",46.3324546753545,"14523","Vogtlandkreis",-0.2,"Sachsen",3.8358426804415,3.04274509803922,16.4913725490196,50.7458823529412,58.2501960784314,10.3435294117647,630.509411764706,104542.981818182,214569.054545455,2.97039215686275,92.4178667577349
2028,"3946","männlich",46.1822698736091,"14523","Vogtlandkreis",-0.2,"Sachsen",3.83259595546004,3.11509803921569,16.5325490196078,52.5573529411765,59.5294117647059,10.4194117647059,628.536764705882,103556.727272727,212544.818181818,3.04274509803922,92.1208191409741
2029,"3946","männlich",46.0326983915123,"14523","Vogtlandkreis",-0.2,"Sachsen",3.82935197856394,3.18745098039216,16.5737254901961,54.3688235294118,60.8086274509804,10.4952941176471,626.564117647059,102570.472727273,210520.581818182,3.11509803921569,91.8249746514588
2030,"3946","männlich",45.8837373152256,"14523","Vogtlandkreis",-0.2,"Sachsen",3.82611074742716,3.25980392156863,16.6149019607843,56.1802941176471,62.0878431372549,10.5711764705882,624.591470588235,101584.218181818,208496.345454545,3.18745098039216,91.5303276193427
2031,"3946","männlich",45.7353837464937,"14523","Vogtlandkreis",-0.2,"Sachsen",3.82287225972566,3.3321568627451,16.6560784313725,57.9917647058824,63.3670588235294,10.6470588235294,622.618823529412,100597.963636364,206472.109090909,3.25980392156863,91.2368724048599
2032,"3946","männlich",45.5876348025527,"14523","Vogtlandkreis",-0.2,"Sachsen",3.81963651313734,3.40450980392157,16.6972549019608,59.8032352941176,64.6462745098039,10.7229411764706,620.646176470588,99611.7090909091,204447.872727273,3.3321568627451,90.9446033981492
2033,"3946","männlich",45.4404876160379,"14523","Vogtlandkreis",-0.2,"Sachsen",3.81640350534207,3.47686274509804,16.738431372549,61.6147058823529,65.9254901960784,10.7988235294118,618.673529411765,98625.4545454545,202423.636363636,3.40450980392157,90.6535150190787
2034,"3946","männlich",45.2939393348942,"14523","Vogtlandkreis",-0.2,"Sachsen",3.81317323402169,3.54921568627451,16.7796078431373,63.4261764705882,67.204705882353,10.8747058823529,616.700882352941,97639.2,200399.4,3.47686274509804,90.3636017170731
2035,"3946","männlich",45.147987122285,"14523","Vogtlandkreis",-0.2,"Sachsen",3.80994569685999,3.62156862745098,16.8207843137255,65.2376470588235,68.4839215686275,10.9505882352941,614.728235294118,96652.9454545455,198375.163636364,3.54921568627451,90.0748579709393
2036,"3946","männlich",45.0026281565031,"14523","Vogtlandkreis",-0.2,"Sachsen",3.80672089154275,3.69392156862745,16.8619607843137,67.0491176470588,69.763137254902,11.0264705882353,612.755588235294,95666.6909090909,196350.927272727,3.62156862745098,89.7872782886964
2037,"3946","männlich",44.8578596308818,"14523","Vogtlandkreis",-0.2,"Sachsen",3.80349881575767,3.76627450980392,16.903137254902,68.8605882352941,71.0423529411765,11.1023529411765,610.782941176471,94680.4363636364,194326.690909091,3.69392156862745,89.5008572074042
2038,"3946","männlich",44.7136787537059,"14523","Vogtlandkreis",-0.2,"Sachsen",3.80027946719444,3.83862745098039,16.9443137254902,70.6720588235294,72.321568627451,11.1782352941176,608.810294117647,93694.1818181818,192302.454545455,3.76627450980392,89.2155892929941
